,0
0,0.01852050893139466
1,6.521908065702872
2,60.531545895674206
3,0.08295257123353367
4,0.5788034016958077
5,4.701866772405994
6,3.4838338260830253
7,26.417660212411135
8,23.87116933395367
9,114.47190037210072
10,3486.670142996027
11,0.0037178752364252967
12,1.2645726625450378
13,0.005771599059815239
14,8.761936437798605
15,5.769069721892419
16,19.680741804692513
17,0.0812161268130125
18,0.09670772271385263
19,0.14880483709151532
20,0.9081142880119353
21,0.014193711030375734
22,0.024218223717309754
23,0.028932140957292962
24,0.5110795362263917
25,25.057637755518787
26,0.03733954593947708
27,0.6626773381910593
28,0.06200801848667666
29,6.846722924043381
30,0.2706535086194872
31,67.0297353842118
32,435.07654073266855
33,3.2842704158293268
34,2.7026374460150993
35,28.61017592222075
36,29.886099910808646
37,93.26833778401274
38,469.2030612858967
39,3959.535894809163
40,0.033647132532569436
41,1.4259866696066534
42,0.2734207347127757
43,73.7715425990694
44,1544.0922566534339
45,0.8251229600106313
46,0.0008114880609994307
47,0.10546341522954562
48,2.532661153779185e-06
49,8.268031630072838e-06
50,1.7330260319296753e-06
51,2.332235393870426e-06
52,1.2578777997765677e-06
53,1.7053497764589872e-06
54,2.83928834238596e-06
55,5.161065585723704e-07
56,0.00017101888620285282
57,0.00020872280802820394
58,0.00041695096447415963
59,8.048680867663656e-05
60,0.0001089789037207245
61,0.0002759733035110404
62,0.00025321678097552086
63,0.0004833348143808944
64,0.0009790821537162839
65,0.0001988405277691318
66,7.370857273289009e-05
67,0.0002280449190636366
68,2.1758959888066243e-05
69,2.2713575267686822e-06
70,0.02665162508525617
71,0.037492832086682734
72,1.354764606591588
73,17.47029836540496
74,0.02035103831049537
75,0.0008301667282328171
76,0.0008236135351977448
77,0.0036862575486465597
78,0.008290535164637335
79,3.0243981296179336e-05
80,0.2829418872346507
81,0.3220807124866503
82,0.47727160993862155
83,0.3163023361536654
84,0.20389380022745407
85,0.0029480178414780975
86,0.003866447422732969
87,0.015050116750245101
88,0.0020943512469362214
89,1.5349390885404893e-05
90,0.09658621082910744
91,0.00010027775521375122
92,5.8275762425226475e-05
93,1.6328893803092754e-05
94,0.0002661285579195584
95,0.0006853923904019097
96,0.44458277912667654
97,0.3357918036368661
98,0.002053428052502898
99,3.100206820229831e-05
100,2.6694945982400408e-06
101,2.301383088862275e-06
102,2.6561583772008592e-06
103,5.0174109679024195e-05
104,0.0005978819347182103
105,0.05620731942891787
106,0.009945640643630148
107,2.0440251735279895e-06
108,4.918725896503026e-05
109,1.1165783874188979e-05
110,5.110441208793424e-06
111,0.036793956844049465
112,0.003334302774888949
113,0.0002706134051739455
114,0.004503971494796899
115,0.012706054507930602
116,0.018075435918394705
117,0.00936595537221344
118,4.412670374470999
119,0.04675399406596868
120,0.00052161629154441
121,5.2491518882802674e-05
122,2.8224332687906295
123,2.928975126976742e-05
124,0.8272010383917535
125,0.2299464803196124
126,0.010228163290495857
127,0.10351175114920526
128,0.05475244722997622
129,0.10961696436148237
130,0.0007935303353177921
131,5.0418055150321136e-05
132,17.20643355601022
133,0.07485437665494789
134,0.014675138622719396
135,0.00015928760333538427
136,0.007884159277271383
137,1.0989517116318463e-05
138,9.957350281063749e-06
139,0.0
140,1.0734666368602385e-05
141,1.2356252090173165e-06
142,7.449246276592834e-06
143,1.2450218565044325e-05
144,6.646031191497657e-06
145,0.00011554411565865507
146,0.0001681178468651242
147,2.275249261460049e-06
148,0.02443627456456701
149,0.06537963144973413
150,0.2669191291788119
151,0.039829797279007095
152,0.04237384284394363
153,0.0383058517430307
154,0.14128892218575234
155,0.03993912460615092
156,0.01884319273713356
157,0.2109028501432602
158,3.335282174310993
159,0.7236941313736232
160,0.738493518841996
161,0.35784922374842215
162,25.431492413992178
163,51.92012935817885
164,1.142768179178504
165,1.3892960312980545
166,0.09836315997782895
167,0.11666483896401839
168,1.2927648381941741e-06
169,1.6733301396297982e-05
170,9.634428171610282e-06
171,9.411200111339691e-05
172,5.645069448060062e-05
173,0.017121734971467427
174,0.00421361776309487
175,0.0003256952841161302
176,6.312254674172496e-05
177,2.3453012135140814e-05
178,9.47768856909506e-05
179,0.00038418188355694065
180,4.791508469536442e-05
181,2.2239175783548818e-05
182,1.6135870894052415e-06
183,7.212149155092022e-06
184,1.428762144701437e-06
185,7.0449009434019356e-06
186,1.5109590578821724e-06
187,6.14246684841499e-05
188,0.0001880768247938106
189,0.012417897871894013
190,0.0003427027264271136
191,0.0010481902384658786
192,1.5733584163366843e-06
193,0.00017188010636975164
194,2.5928382021659395e-06
195,1.5098179899920726e-06
196,6.117426454639703e-06
197,1.512640426553605e-05
198,0.0007953758703727287
199,4.6774846625611146e-05
200,0.0005904174365677705
201,2.081885518616253e-05
202,0.0001224970609213475
203,1.8111512007015883e-05
204,3.2202815827489746e-05
205,7.429773080498689e-05
206,1.502148322605491e-05
207,5.464663281394095e-05
208,2.2214927197286472e-05
209,2.8507407348784056e-06
210,3.3409829591318644e-06
211,5.903966428587865e-06
212,5.421494090480115e-06
213,0.002604851847272718
214,0.00038809613101635254
215,3.179987248813492e-05
216,0.00024415013114103846
217,0.0001601538625306738
218,1.5205554713496358e-05
219,1.8659825887417774e-06
220,0.00011160974976765093
221,1.910914538106894e-05
222,3.769244343368866e-05
223,6.654979553161927e-05
224,4.0537122660845737e-07
225,5.949846883941092e-06
226,2.011944126276659e-06
227,2.99442730443526e-05
228,0.00014108529808587147
229,0.0014741241128264316
230,2.7476690995108814e-06
231,1.786421906950141e-06
232,1.314891625675101e-05
233,2.522682428303797e-05
234,1.8928905184900228e-06
235,6.87161363076462e-06
236,6.897753252678046e-06
237,8.20842662494688e-06
238,0.00011149793104319753
239,0.00028376819141733776
240,1.1522081608601188e-05
241,5.9887885238064975e-06
242,4.417885201090268e-06
243,6.96558015979299e-06
244,2.977305820914749e-05
245,2.1432686501148436e-06
246,6.662761357437029e-05
247,6.745023006765834e-06
248,2.2494199464495748e-06
249,7.507333594894984e-06
250,1.6492707396276163e-05
251,2.2147509778199617e-05
252,3.1466272304088255e-06
253,1.0553178048170212e-05
254,1.8607565426234743e-05
255,7.312994810283025e-05
256,1.5555112406494937e-06
257,2.178622185994676e-06
258,2.887166633355767e-06
259,2.8329002515960357e-06
260,5.211458311259886e-05
261,2.156232801113156e-06
262,2.1517796446105272e-05
263,0.00041032803811122273
264,1.681768041962786e-05
265,1.5832856049522787e-06
266,1.4526532261684139e-05
267,1.7686555917923954e-06
268,1.4793019938443115e-06
269,1.1178575436289448e-05
270,4.163444019198109e-06
271,0.0007725608972905289
272,0.000672432117611304
273,0.0009306935333067232
274,0.0007323747827387344
275,2.29485995619397e-05
276,7.500594960646543e-05
277,9.025561471906033e-06
278,2.31918467939429e-05
279,7.542381619615639e-06
280,7.178160170013615e-05
281,0.00024537699296624856
282,7.255156266519038e-05
283,8.281847882571423e-05
284,2.1530563329487955e-05
285,4.356418354889189e-06
286,0.0051029451617713465
287,5.3051002633008446e-05
288,1.5127934267350664e-05
289,7.39915349555137e-05
290,0.00011663595420003708
291,6.50548443680409e-06
292,4.896955555808147e-06
293,0.00018238863443359164
294,0.00029250029102159474
295,4.722928319624679e-06
296,1.0683733162984002e-05
297,0.00013104351326171388
298,0.000359429805628093
299,7.830377479441828e-06
300,6.361841014227889e-06
301,2.738316464501299e-06
302,2.002631974185067e-06
303,2.5349827356133497e-06
304,2.2471518999969586e-06
305,1.5454022527188114e-06
306,6.719860210575772e-06
307,5.969705468996559e-06
308,7.401708862700379e-06
309,6.482163914837524e-06
310,1.74474916086001e-06
311,2.091487985162943e-06
312,5.585791316321019e-07
313,2.1488786623024824e-06
314,7.769534353304775e-06
315,2.961965708515377e-06
316,8.692219676324713e-05
317,1.3378773390595143e-05
318,1.064106596938208e-05
319,3.207620784969932e-05
320,2.048048261447665e-05
321,1.590174365402816e-05
322,2.6386730338793173e-05
323,3.960421502686498e-06
324,3.167654599451257e-06
325,2.0265102283297955e-06
326,1.6373240086529983e-06
327,3.37339397859675e-06
328,2.545775858146643e-06
329,2.70934287834557e-06
330,2.498591499822026e-06
331,1.2801458681475887e-06
332,2.2162627998526104e-06
333,1.9612077781430325e-06
334,1.8081739283662558e-06
335,3.72208407276537e-06
336,2.4669837077660415e-06
337,2.0296320145897737e-06
338,2.844665754024575e-06
339,1.7657193917584592e-06
340,6.703567726869179e-06
341,7.638760187621944e-06
342,2.1482935735388283e-06
343,1.1484837672907582e-06
344,1.924977471589111e-06
345,1.3275077635304928e-06
346,2.7958287146568408e-06
347,4.592051712715077e-05
348,0.00023710982538321338
349,5.720292983679069e-05
350,1.702290139824843e-05
351,0.00019410468213328308
352,8.39411717789038e-06
353,0.00013430235687233454
354,7.811326016190198e-06
355,2.6496772582015838e-06
356,7.346626438305002e-07
357,1.7328178055326264e-06
358,9.625188077413347e-07
359,1.7687259641341313e-06
360,0.0003851656296364559
361,1.3035298067932915e-05
362,5.230081178660492e-05
363,6.142911881105743e-05
364,9.358395054178469e-07
365,2.24838900485221e-06
366,1.91314059930488e-06
367,3.1230180195698345e-06
368,1.4599727027898994e-06
369,3.487510303793029e-05
370,3.9683346249961096e-05
371,0.00016878325897037532
372,1.0291732455467108e-05
373,0.00012902425450812463
374,9.87582816265565e-05
375,4.795101433547367e-05
376,2.7712426199561542e-05
377,0.00011478998421598882
378,1.3348160557590813e-05
379,1.646367562511634e-05
380,2.350192502633431e-05
381,8.281494443267062e-06
382,2.0405899970953514e-06
383,3.3542577778136124e-05
384,1.636194076272708e-06
385,7.241228258514591e-06
386,7.360788394686988e-06
387,2.444671073438063e-06
388,4.99983927720914e-06
389,2.4938295516253702e-06
390,1.177854244362827e-06
391,2.4085763549551174e-06
392,1.739344546675544e-06
393,1.9901368421942186e-06
394,6.490099879665524e-06
395,6.163663587507577e-06
396,2.6136100101190614e-06
397,5.912440614580126e-05
398,8.49376949218245e-05
399,7.920735197945951e-06
400,0.00013085665832792288
401,7.04098329532973e-06
402,1.3617020264052286e-05
403,4.93377431128456e-05
404,2.9784843195716982e-05
405,5.268397808239037e-06
406,2.7498439943846055e-06
407,6.743631258631507e-06
408,3.0281003436493066e-06
409,2.0104293614474472e-06
410,1.1538594251255633e-06
411,1.2601951969929619e-06
412,1.0778667235715721e-07
413,6.879738065015369e-05
414,0.005639339644592008
415,0.0
416,0.00011624637053833035
417,5.606835836655668e-06
418,2.1450746714477905e-06
419,0.0001634364210874924
420,0.0008844308377009575
421,5.053198876912505e-05
422,0.00010901678443750572
423,0.0008435063293108264
424,1.978844318869083e-05
425,2.661739327786725e-05
426,1.3084213835810082e-05
427,1.9894648772861947e-05
428,1.996804146702725e-05
429,1.7566302162093005e-06
430,1.3087102649854568e-06
431,4.168021774100876e-06
432,0.001026114881888111
433,6.427941451935482e-06
